ANNÉE,MARQUE,MODÈLE,CATÉGORIE DE,CYLINDRÉE,CYLINDRES,TRANSMISSION,TYPE DE,CONSOMMATION DE CARBURANT*,,,,ÉMISSIONS DE CO2,,
MODÈLE,,,VÉHICULE,(L),,,CARBURANT,VILLE (L/100 km),ROUTE (L/100 km),COMB (L/100 km),COMB (mi/gal),(g/km),,
2009,KIA,SPORTAGE,VUS,2.0,4,M5,X,11.7,9.3,10.6,27,244,,
2009,KIA,SPORTAGE,VUS,2.7,6,AS4,X,12.8,10.1,11.5,25,265,,
2009,KIA,SPORTAGE 4X4,VUS,2.0,4,M5,X,12.2,9.8,11.2,25,258,,
2009,KIA,SPORTAGE 4X4,VUS,2.7,6,AS4,X,13.2,10.4,11.9,24,274,,
2009,LAMBORGHINI,GALLARDO,DEUX PLACES,5.2,10,AS6,Z,18.0,12.8,15.6,18,359,,
2009,LAMBORGHINI,GALLARDO,DEUX PLACES,5.2,10,M6,Z,20.6,13.5,17.4,16,400,,
2009,LAMBORGHINI,GALLARDO SPYDER,DEUX PLACES,5.2,10,AS6,Z,18.1,12.8,15.7,18,361,,
2009,LAMBORGHINI,GALLARDO SPYDER,DEUX PLACES,5.2,10,M6,Z,20.4,13.8,17.5,16,403,,
2009,LAMBORGHINI,MURCIELAGO,DEUX PLACES,6.5,12,AS6,Z,26.3,16.2,21.8,13,501,,
2009,LAMBORGHINI,MURCIELAGO,DEUX PLACES,6.5,12,M6,Z,28.3,18.4,23.8,12,547,,
2009,LAMBORGHINI,MURCIELAGO ROADSTER,DEUX PLACES,6.5,12,AS6,Z,26.3,16.2,21.8,13,501,,
2009,LAMBORGHINI,MURCIELAGO ROADSTER,DEUX PLACES,6.5,12,M6,Z,28.3,18.4,23.8,12,547,,
2009,LAND ROVER,LR2 SE 4X4,VUS,3.2,6,AS6,X,15.7,10.7,13.5,21,311,,
2009,LAND ROVER,LR3 V6 4X4,VUS,4.0,6,AS6,Z,19.0,13.3,16.4,17,377,,
2009,LAND ROVER,LR3 V8 4X4,VUS,4.4,8,AS6,Z,19.0,13.5,16.5,17,380,,
2009,LAND ROVER,RANGE ROVER 4X4,VUS,4.4,8,AS6,Z,19.1,13.1,16.4,17,377,,
2009,LAND ROVER,RANGE ROVER SC 4X4 #,VUS,4.2,8,AS6,Z,19.6,13.4,16.8,17,386,,
2009,LAND ROVER,RANGE ROVER SPORT 4X4,VUS,4.4,8,AS6,Z,19.0,12.9,16.3,17,375,,
2009,LAND ROVER,RANGE ROVER SPORT SC 4X4 #,VUS,4.2,8,AS6,Z,19.6,13.4,16.8,17,386,,
2009,LEXUS,ES 350,INTERMÉDIAIRE,3.5,6,AS6,Z,12.3,8.6,10.6,27,244,,
2009,LEXUS,GS 350,INTERMÉDIAIRE,3.5,6,AS6,Z,12.3,8.8,10.7,26,246,,
2009,LEXUS,GS 350 AWD,INTERMÉDIAIRE,3.5,6,AS6,Z,13.1,9.5,11.5,25,265,,
2009,LEXUS,GS 450H,COMPACTE,3.5,6,AS6,Z,10.0,9.3,9.7,29,223,,
2009,LEXUS,GS 460,INTERMÉDIAIRE,4.6,8,AS8,Z,13.9,9.6,12.0,24,276,,
2009,LEXUS,GX 470,VUS,4.7,8,A5,Z,17.0,13.4,15.4,18,354,,
2009,LEXUS,IS 250,SOUS-COMPACTE,2.5,6,AS6,Z,11.2,8.1,9.8,29,225,,
2009,LEXUS,IS 250,SOUS-COMPACTE,2.5,6,M6,Z,12.9,8.9,11.1,25,255,,
2009,LEXUS,IS 250 AWD,SOUS-COMPACTE,2.5,6,AS6,Z,11.9,9.0,10.6,27,244,,
2009,LEXUS,IS 350,SOUS-COMPACTE,3.5,6,AS6,Z,12.3,9.3,11.0,26,253,,
2009,LEXUS,IS F,SOUS-COMPACTE,5.0,8,AS8,Z,14.6,10.1,12.5,23,288,,
2009,LEXUS,LS 460,INTERMÉDIAIRE,4.6,8,AS8,Z,14.5,9.7,12.3,23,283,,
2009,LEXUS,LS 460 AWD,INTERMÉDIAIRE,4.6,8,AS8,Z,15.1,10.3,12.9,22,297,,
2009,LEXUS,LS 460 L,INTERMÉDIAIRE,4.6,8,AS8,Z,14.5,9.7,12.3,23,283,,
2009,LEXUS,LS 460 L AWD,INTERMÉDIAIRE,4.6,8,AS8,Z,15.1,10.3,12.9,22,297,,
2009,LEXUS,LS 600HL,INTERMÉDIAIRE,5.0,8,AS8,Z,12.0,10.7,11.4,25,262,,
2009,LEXUS,LX 570,VUS,5.7,8,AS6,Z,18.9,13.4,16.4,17,377,,
2009,LEXUS,RX 350 AWD,VUS,3.5,6,A5,Z,13.9,10.6,12.4,23,285,,
2009,LEXUS,SC 430,MINICOMPACTE,4.3,8,AS6,Z,14.5,10.4,12.6,22,290,,
2009,LINCOLN,MKS,GRANDE BERLINE,3.7,6,AS6,X,14.0,9.9,12.2,23,281,,
2009,LINCOLN,MKS AWD,GRANDE BERLINE,3.7,6,AS6,X,14.5,10.4,12.6,22,290,,
2009,LINCOLN,MKX AWD,VUS,3.5,6,A6,X,15.2,10.7,13.2,21,304,,
2009,LINCOLN,MKZ,INTERMÉDIAIRE,3.5,6,A6,X,13.2,8.6,11.1,25,255,,
2009,LINCOLN,MKZ AWD,INTERMÉDIAIRE,3.5,6,A6,X,14.3,9.8,12.3,23,283,,
2009,LINCOLN,TOWN CAR FFV,GRANDE BERLINE,4.6,8,A4,X,15.0,10.2,12.8,22,294,,
2009,LINCOLN,TOWN CAR FFV,GRANDE BERLINE,4.6,8,A4,E,20.0,13.6,17.1,17,274,,
2009,MASERATI,GRANTURISMO,SOUS-COMPACTE,4.2,8,AS6,Z,20.0,12.1,16.4,17,377,,
2009,MASERATI,QUATTROPORTE,GRANDE BERLINE,4.2,8,AS6,Z,20.0,13.4,17.0,17,391,,
2009,MAZDA,B2300,CAMIONNETTE - PETITE,2.3,4,A5,X,12.0,9.8,11.0,26,253,,
2009,MAZDA,B2300,CAMIONNETTE - PETITE,2.3,4,M5,X,11.3,8.9,10.2,28,235,,
2009,MAZDA,B4000,CAMIONNETTE - PETITE,4.0,6,A5,X,15.0,11.4,13.4,21,308,,
2009,MAZDA,B4000,CAMIONNETTE - PETITE,4.0,6,M5,X,15.6,11.4,13.7,21,315,,
2009,MAZDA,B4000 4X4,CAMIONNETTE - PETITE,4.0,6,A5,X,16.9,13.3,15.3,18,352,,
2009,MAZDA,B4000 4X4,CAMIONNETTE - PETITE,4.0,6,M5,X,16.0,12.6,14.4,20,331,,
2009,MAZDA,CX-7 4X4 TURBO,VUS,2.3,4,AS6,Z,14.3,10.7,12.7,22,292,,
2009,MAZDA,CX-7 TURBO,VUS,2.3,4,AS6,Z,13.4,10.3,12.0,24,276,,
2009,MAZDA,CX-9,VUS,3.7,6,AS6,X,15.0,10.7,13.1,22,301,,
2009,MAZDA,CX-9 4X4,VUS,3.7,6,AS6,X,15.6,11.3,13.7,21,315,,
2009,MAZDA,MAZDA3,COMPACTE,2.0,4,AS4,X,10.4,7.6,9.2,31,212,,
2009,MAZDA,MAZDA3,COMPACTE,2.0,4,M5,X,9.7,7.3,8.6,33,198,,
2009,MAZDA,MAZDA3,COMPACTE,2.3,4,AS5,X,10.9,8.1,9.6,29,221,,
2009,MAZDA,MAZDA3,COMPACTE,2.3,4,M5,X,10.5,8.0,9.4,30,216,,
2009,MAZDA,MAZDA5,FOURGONNETTE,2.3,4,AS5,X,11.3,8.6,10.1,28,232,,
2009,MAZDA,MAZDA5,FOURGONNETTE,2.3,4,M5,X,11.0,8.3,9.8,29,225,,
2009,MAZDA,MAZDA6,INTERMÉDIAIRE,2.5,4,AS5,X,11.1,8.0,9.7,29,223,,
2009,MAZDA,MAZDA6,INTERMÉDIAIRE,2.5,4,M6,X,11.8,8.2,10.2,28,235,,
2009,MAZDA,MAZDA6,INTERMÉDIAIRE,3.7,6,AS6,X,13.6,9.5,11.8,24,271,,
2009,MAZDA,MAZDASPEED3 TURBO,INTERMÉDIAIRE,2.3,4,M6,Z,13.3,9.0,11.4,25,262,,
2009,MAZDA,RX-8,SOUS-COMPACTE,1.3,2,AS6,Z,14.9,10.5,12.9,22,297,,
2009,MAZDA,RX-8,SOUS-COMPACTE,1.3,2,M6,Z,14.4,10.9,12.8,22,294,,
2009,MAZDA,TRIBUTE,VUS,2.5,4,A6,X,11.5,8.6,10.2,28,235,,
2009,MAZDA,TRIBUTE,VUS,2.5,4,M5,X,10.5,8.6,9.7,29,223,,
2009,MAZDA,TRIBUTE,VUS,3.0,6,A6,X,13.0,9.1,11.3,25,260,,
2009,MAZDA,TRIBUTE AWD,VUS,2.5,4,A6,X,12.3,9.4,11.0,26,253,,
2009,MAZDA,TRIBUTE AWD,VUS,3.0,6,A6,X,13.6,9.8,11.9,24,274,,
2009,MERCEDES-BENZ,B 200,FAMILIALE - PETITE,2.0,4,AV,Z,10.5,8.6,9.7,29,223,,
2009,MERCEDES-BENZ,B 200,FAMILIALE - PETITE,2.0,4,M5,Z,10.5,8.0,9.4,30,216,,
2009,MERCEDES-BENZ,B 200 TURBO,FAMILIALE - PETITE,2.0,4,AV,Z,10.9,8.8,9.9,29,228,,
2009,MERCEDES-BENZ,B 200 TURBO,FAMILIALE - PETITE,2.0,4,M6,Z,11.7,8.2,10.1,28,232,,
2009,MERCEDES-BENZ,C 230,COMPACTE,2.5,6,A7,Z,13.0,8.9,11.2,25,258,,
2009,MERCEDES-BENZ,C 230,COMPACTE,2.5,6,M6,Z,13.3,8.8,11.3,25,260,,
2009,MERCEDES-BENZ,C 230 4MATIC,COMPACTE,2.5,6,A7,Z,13.4,9.4,11.6,24,267,,
2009,MERCEDES-BENZ,C 300,COMPACTE,3.0,6,A7,Z,13.2,9.3,11.4,25,262,,
2009,MERCEDES-BENZ,C 300,COMPACTE,3.0,6,M6,Z,13.2,9.1,11.4,25,262,,
2009,MERCEDES-BENZ,C 300 (FFV),COMPACTE,3.0,6,A7,Z,13.2,9.3,11.4,25,262,,
2009,MERCEDES-BENZ,C 300 (FFV),COMPACTE,3.0,6,A7,E,17.7,12.3,15.3,18,245,,
2009,MERCEDES-BENZ,C 300 4MATIC,COMPACTE,3.0,6,A7,Z,13.5,9.5,11.7,24,269,,
2009,MERCEDES-BENZ,C 350,COMPACTE,3.5,6,A7,Z,13.7,9.5,11.8,24,271,,
2009,MERCEDES-BENZ,C 350 4MATIC,COMPACTE,3.5,6,A7,Z,14.0,9.7,12.1,23,278,,
2009,MERCEDES-BENZ,C 63 AMG,COMPACTE,6.2,8,AS7,Z,19.0,12.2,16.0,18,368,,
2009,MERCEDES-BENZ,CL 550 4MATIC,COMPACTE,5.5,8,A7,Z,16.7,11.2,14.2,20,327,,
2009,MERCEDES-BENZ,CL 600,COMPACTE,5.5,12,A5,Z,21.2,14.1,18.0,16,414,,
2009,MERCEDES-BENZ,CL 63 AMG,COMPACTE,6.2,8,AS7,Z,20.6,13.1,17.3,16,398,,
2009,MERCEDES-BENZ,CL 65 AMG,COMPACTE,6.0,12,AS5,Z,21.1,13.8,17.8,16,409,,
2009,MERCEDES-BENZ,CLK 350,SOUS-COMPACTE,3.5,6,A7,Z,13.8,9.3,11.8,24,271,,
2009,MERCEDES-BENZ,CLK 350 CABRIOLET,SOUS-COMPACTE,3.5,6,A7,Z,13.8,9.3,11.8,24,271,,
2009,MERCEDES-BENZ,CLK 550,SOUS-COMPACTE,5.5,8,A7,Z,16.1,10.7,13.7,21,315,,
2009,MERCEDES-BENZ,CLK 550 CABRIOLET,SOUS-COMPACTE,5.5,8,A7,Z,16.2,11.1,13.9,20,320,,
2009,MERCEDES-BENZ,CLK 63 AMG,SOUS-COMPACTE,6.2,8,AS7,Z,19.9,12.5,16.5,17,380,,
2009,MERCEDES-BENZ,CLS 550,COMPACTE,5.5,8,A7,Z,16.8,11.2,14.3,20,329,,
2009,MERCEDES-BENZ,CLS 63 AMG,COMPACTE,6.2,8,AS7,Z,19.6,13.1,16.7,17,384,,
2009,MERCEDES-BENZ,E 300 4MATIC,INTERMÉDIAIRE,3.0,6,A5,Z,13.9,10.4,12.3,23,283,,
2009,MERCEDES-BENZ,E 320 BLUETEC,INTERMÉDIAIRE,3.0,6,A7,D,10.3,7.3,9.0,31,243,,
2009,MERCEDES-BENZ,E 350 4MATIC,INTERMÉDIAIRE,3.5,6,A5,Z,14.5,10.6,12.7,22,292,,
2009,MERCEDES-BENZ,E 350 4MATIC WAGON,FAMILIALE - INTERMÉDIAIRE,3.5,6,A5,Z,14.9,11.1,13.2,21,304,,
2009,MERCEDES-BENZ,E 550 4MATIC,INTERMÉDIAIRE,5.5,8,A7,Z,17.6,12.2,15.2,19,350,,
2009,MERCEDES-BENZ,E 63 AMG,INTERMÉDIAIRE,6.2,8,AS7,Z,18.1,11.9,15.3,18,352,,
2009,MERCEDES-BENZ,G 55 AMG #,VUS,5.4,8,A5,Z,21.8,15.7,19.0,15,437,,
2009,MERCEDES-BENZ,G 550,VUS,5.5,8,A7,Z,20.6,16.1,18.6,15,428,,
2009,MERCEDES-BENZ,GL 320 BLUETEC 4MATIC,VUS,3.0,6,A7,D,13.9,10.4,12.3,23,332,,
2009,MERCEDES-BENZ,GL 450 4MATIC,VUS,4.7,8,A7,Z,18.2,13.5,16.1,18,370,,
2009,MERCEDES-BENZ,GL 550 4MATIC,VUS,5.5,8,A7,Z,18.4,13.7,16.3,17,375,,
2009,MERCEDES-BENZ,MAYBACH 57,GRANDE BERLINE,5.5,12,A5,Z,23.2,15.1,19.5,14,449,,
2009,MERCEDES-BENZ,MAYBACH 57S,GRANDE BERLINE,6.0,12,A5,Z,23.3,15.1,19.6,14,451,,
2009,MERCEDES-BENZ,MAYBACH 62,GRANDE BERLINE,5.5,12,A5,Z,23.2,15.1,19.5,14,449,,
2009,MERCEDES-BENZ,MAYBACH 62S,GRANDE BERLINE,6.0,12,A5,Z,23.3,15.1,19.6,14,451,,
2009,MERCEDES-BENZ,ML 320 BLUETEC 4MATIC,VUS,3.0,6,A7,D,13.3,9.7,11.7,24,316,,
2009,MERCEDES-BENZ,ML 350 4MATIC,VUS,3.5,6,A7,Z,15.9,12.0,14.1,20,324,,
2009,MERCEDES-BENZ,ML 550 4MATIC,VUS,5.5,8,A7,Z,17.8,13.1,15.7,18,361,,
2009,MERCEDES-BENZ,ML 63 AMG,VUS,6.2,8,AS7,Z,22.4,16.3,19.7,14,453,,
2009,MERCEDES-BENZ,R 320 BLUETEC 4MATIC,VUS,3.0,6,A7,D,13.1,9.8,11.6,24,313,,
2009,MERCEDES-BENZ,R 350 4MATIC,VUS,3.5,6,A7,Z,16.1,12.1,14.3,20,329,,
2009,MERCEDES-BENZ,S 450 4MATIC,GRANDE BERLINE,4.7,8,A7,Z,15.9,10.6,13.5,21,311,,
2009,MERCEDES-BENZ,S 550 4MATIC,GRANDE BERLINE,5.5,8,A7,Z,16.6,11.0,14.1,20,324,,
2009,MERCEDES-BENZ,S 600,GRANDE BERLINE,5.5,12,A5,Z,20.8,13.5,17.5,16,403,,
2009,MERCEDES-BENZ,S 63 AMG,GRANDE BERLINE,6.2,8,AS7,Z,20.7,13.1,17.3,16,398,,
2009,MERCEDES-BENZ,S 65 AMG,GRANDE BERLINE,6.0,12,AS5,Z,21.4,14.1,18.1,16,416,,
2009,MERCEDES-BENZ,SL 550,DEUX PLACES,5.5,8,A7,Z,17.6,11.1,14.6,19,336,,
2009,MERCEDES-BENZ,SL 600,DEUX PLACES,5.5,12,A5,Z,20.4,13.4,17.2,16,396,,
2009,MERCEDES-BENZ,SL 63 AMG,DEUX PLACES,6.2,8,AS7,Z,19.8,12.5,16.5,17,380,,
2009,MERCEDES-BENZ,SL 65 AMG,DEUX PLACES,6.0,12,AS5,Z,20.4,13.1,17.1,17,393,,
2009,MERCEDES-BENZ,SLK 300,DEUX PLACES,3.0,6,A7,Z,12.7,9.0,11.0,26,253,,
2009,MERCEDES-BENZ,SLK 300,DEUX PLACES,3.0,6,M6,Z,13.4,9.1,11.5,25,265,,
2009,MERCEDES-BENZ,SLK 350,DEUX PLACES,3.5,6,A7,Z,13.1,9.5,11.5,25,265,,
2009,MERCEDES-BENZ,SLK 350,DEUX PLACES,3.5,6,M6,Z,14.2,9.5,12.1,23,278,,
2009,MERCEDES-BENZ,SLK 55 AMG,DEUX PLACES,5.4,8,AS7,Z,16.5,10.6,13.9,20,320,,
2009,MERCEDES-BENZ,SLR McLAREN #,DEUX PLACES,5.4,8,AS5,Z,19.3,14.7,17.2,16,396,,
2009,MINI,COOPER,MINICOMPACTE,1.6,4,A6,Z,9.2,6.8,8.1,35,186,,
2009,MINI,COOPER,MINICOMPACTE,1.6,4,M6,Z,8.3,6.4,7.4,38,170,,
2009,MINI,COOPER CLUBMAN,SOUS-COMPACTE,1.6,4,A6,Z,9.2,6.8,8.1,35,186,,
2009,MINI,COOPER CLUBMAN,SOUS-COMPACTE,1.6,4,M6,Z,8.3,6.4,7.4,38,170,,
2009,MINI,COOPER CONVERTIBLE,MINICOMPACTE,1.6,4,A6,Z,9.2,6.8,8.1,35,186,,
2009,MINI,COOPER CONVERTIBLE,MINICOMPACTE,1.6,4,M6,Z,8.3,6.4,7.4,38,170,,
2009,MINI,COOPER S,MINICOMPACTE,1.6,4,A6,Z,10.0,7.4,8.8,32,202,,
2009,MINI,COOPER S,MINICOMPACTE,1.6,4,M6,Z,9.1,6.8,8.1,35,186,,
2009,MINI,COOPER S CLUBMAN,SOUS-COMPACTE,1.6,4,A6,Z,10.0,7.4,8.8,32,202,,
2009,MINI,COOPER S CLUBMAN,SOUS-COMPACTE,1.6,4,M6,Z,9.1,6.8,8.1,35,186,,
2009,MINI,COOPER S CONVERTIBLE,MINICOMPACTE,1.6,4,A6,Z,10.0,7.4,8.8,32,202,,
2009,MINI,COOPER S CONVERTIBLE,MINICOMPACTE,1.6,4,M6,Z,9.1,6.8,8.1,35,186,,
2009,MINI,JOHN COOPER WORKS,MINICOMPACTE,1.6,4,M6,Z,9.1,6.8,8.1,35,186,,
2009,MINI,JOHN COOPER WORKS CLUBMAN,SOUS-COMPACTE,1.6,4,M6,Z,9.1,6.8,8.1,35,186,,
2009,MINI,JOHN COOPER WORKS CONVERTIBLE,MINICOMPACTE,1.6,4,M6,Z,9.1,6.8,8.1,35,186,,
2009,MITSUBISHI,ECLIPSE,SOUS-COMPACTE,2.4,4,AS4,X,12.0,9.0,10.7,26,246,,
2009,MITSUBISHI,ECLIPSE,SOUS-COMPACTE,2.4,4,M5,X,11.9,8.7,10.5,27,242,,
2009,MITSUBISHI,ECLIPSE,SOUS-COMPACTE,3.8,6,AS5,Z,14.6,9.8,12.4,23,285,,
2009,MITSUBISHI,ECLIPSE,SOUS-COMPACTE,3.8,6,M6,Z,14.7,9.5,12.3,23,283,,
2009,MITSUBISHI,ECLIPSE SPYDER,MINICOMPACTE,2.4,4,AS4,X,12.2,9.0,10.8,26,248,,
2009,MITSUBISHI,ECLIPSE SPYDER,MINICOMPACTE,2.4,4,M5,X,11.9,8.7,10.5,27,242,,
2009,MITSUBISHI,ECLIPSE SPYDER,MINICOMPACTE,3.8,6,AS5,Z,14.6,9.8,12.4,23,285,,
2009,MITSUBISHI,ECLIPSE SPYDER,MINICOMPACTE,3.8,6,M6,Z,14.7,9.5,12.3,23,283,,
2009,MITSUBISHI,ENDEAVOR,VUS,3.8,6,AS4,X,15.3,11.0,13.4,21,308,,
2009,MITSUBISHI,ENDEAVOR AWD,VUS,3.8,6,AS4,X,15.9,12.1,14.2,20,327,,
2009,MITSUBISHI,GALANT,INTERMÉDIAIRE,2.4,4,AS4,X,11.7,8.7,10.3,27,237,,
2009,MITSUBISHI,GALANT,INTERMÉDIAIRE,3.8,6,AS5,Z,14.2,9.4,12.0,24,276,,
2009,MITSUBISHI,GALANT #,INTERMÉDIAIRE,3.8,6,AS5,Z,14.5,9.6,12.3,23,283,,
2009,MITSUBISHI,LANCER,COMPACTE,2.0,4,AS6,Z,13.7,9.4,11.8,24,271,,
2009,MITSUBISHI,LANCER,COMPACTE,2.0,4,AV,X,10.9,8.3,9.7,29,223,,
2009,MITSUBISHI,LANCER,COMPACTE,2.0,4,M5,X,10.8,8.0,9.5,30,219,,
2009,MITSUBISHI,LANCER,COMPACTE,2.4,4,AV,X,11.3,8.8,10.2,28,235,,
2009,MITSUBISHI,LANCER,COMPACTE,2.4,4,M5,X,11.5,8.5,10.1,28,232,,
2009,MITSUBISHI,LANCER EVOLUTION TURBO,COMPACTE,2.0,4,AS6,Z,14.3,10.5,12.6,22,290,,
2009,MITSUBISHI,LANCER EVOLUTION TURBO,COMPACTE,2.0,4,M5,Z,14.5,10.6,12.7,22,292,,
2009,MITSUBISHI,LANCER SPORTBACK,FAMILIALE - PETITE,2.0,4,AS6,Z,13.7,9.5,11.8,24,271,,
2009,MITSUBISHI,LANCER SPORTBACK,FAMILIALE - PETITE,2.4,4,AV,X,11.3,8.8,10.2,28,235,,
2009,MITSUBISHI,LANCER SPORTBACK,FAMILIALE - PETITE,2.4,4,M5,X,11.8,8.8,10.5,27,242,,
2009,MITSUBISHI,OUTLANDER,VUS,2.4,4,AV,X,11.9,9.3,10.7,26,246,,
2009,MITSUBISHI,OUTLANDER 4X4,VUS,2.4,4,AV,X,12.0,9.5,10.9,26,251,,
2009,MITSUBISHI,OUTLANDER 4X4,VUS,3.0,6,AS6,X,13.5,9.7,11.8,24,271,,
2009,NISSAN,350Z ROADSTER,DEUX PLACES,3.5,6,AS5,Z,13.9,10.1,12.2,23,281,,
2009,NISSAN,350Z ROADSTER,DEUX PLACES,3.5,6,M6,Z,13.6,9.7,11.9,24,274,,
2009,NISSAN,370Z COUPE,DEUX PLACES,3.7,6,AS7,Z,12.9,9.0,11.1,25,255,,
2009,NISSAN,370Z COUPE,DEUX PLACES,3.7,6,M6,Z,13.1,9.1,11.3,25,260,,
2009,NISSAN,ALTIMA,INTERMÉDIAIRE,2.5,4,AV,X,10.2,7.5,9.0,31,207,,
2009,NISSAN,ALTIMA,INTERMÉDIAIRE,2.5,4,M6,X,10.2,7.3,8.9,32,205,,
2009,NISSAN,ALTIMA,INTERMÉDIAIRE,3.5,6,AV,Z,12.1,9.1,10.8,26,248,,
2009,NISSAN,ALTIMA,INTERMÉDIAIRE,3.5,6,M6,Z,12.9,8.7,11.0,26,253,,
2009,NISSAN,ALTIMA COUPE,SOUS-COMPACTE,2.5,4,AV,X,10.2,7.5,9.0,31,207,,
2009,NISSAN,ALTIMA COUPE,SOUS-COMPACTE,2.5,4,M6,X,10.2,7.3,8.9,32,205,,
2009,NISSAN,ALTIMA COUPE,SOUS-COMPACTE,3.5,6,AV,Z,12.1,9.1,10.8,26,248,,
2009,NISSAN,ALTIMA COUPE,SOUS-COMPACTE,3.5,6,M6,Z,12.9,8.7,11.0,26,253,,
2009,NISSAN,ALTIMA HYBRID,INTERMÉDIAIRE,2.5,4,AV,X,6.8,7.1,6.9,41,159,,
2009,NISSAN,ARMADA 4X4,VUS,5.6,8,A5,X,19.1,13.4,16.5,17,380,,
2009,NISSAN,FRONTIER,CAMIONNETTE - PETITE,2.5,4,A5,X,14.2,10.9,12.7,22,292,,
2009,NISSAN,FRONTIER,CAMIONNETTE - PETITE,2.5,4,M5,X,12.1,10.3,11.3,25,260,,
2009,NISSAN,FRONTIER,CAMIONNETTE - PETITE,4.0,6,A5,X,16.1,11.8,14.1,20,324,,
2009,NISSAN,FRONTIER,CAMIONNETTE - PETITE,4.0,6,M6,X,15.1,11.8,13.6,21,313,,
2009,NISSAN,FRONTIER 4X4,CAMIONNETTE - PETITE,4.0,6,A5,X,16.3,12.1,14.4,20,331,,
2009,NISSAN,FRONTIER 4X4,CAMIONNETTE - PETITE,4.0,6,M6,X,15.2,12.1,13.8,20,317,,
2009,NISSAN,GT-R TURBO,SOUS-COMPACTE,3.8,6,AS6,Z,14.8,11.1,13.1,22,301,,
2009,NISSAN,MAXIMA,INTERMÉDIAIRE,3.5,6,AV,Z,12.2,9.1,10.8,26,248,,
2009,NISSAN,MURANO AWD,VUS,3.5,6,AV,Z,13.3,10.3,11.9,24,274,,
2009,NISSAN,PATHFINDER 4X4,VUS,4.0,6,A5,Z,16.5,12.0,14.5,19,334,,
2009,NISSAN,PATHFINDER 4X4,VUS,5.6,8,AS5,Z,18.6,13.4,16.3,17,375,,
2009,NISSAN,QUEST,FOURGONNETTE,3.5,6,A5,Z,14.5,9.9,12.4,23,285,,
2009,NISSAN,ROGUE,VUS,2.5,4,AV,X,10.4,8.6,9.6,29,221,,
2009,NISSAN,ROGUE AWD,VUS,2.5,4,AV,X,10.8,9.1,10.0,28,230,,
2009,NISSAN,SENTRA,INTERMÉDIAIRE,2.0,4,AV,X,9.3,7.1,8.3,34,191,,
2009,NISSAN,SENTRA,INTERMÉDIAIRE,2.0,4,M6,X,9.7,7.6,8.8,32,202,,
2009,NISSAN,SENTRA,INTERMÉDIAIRE,2.5,4,AV,X,10.0,7.8,9.0,31,207,,
2009,NISSAN,SENTRA,INTERMÉDIAIRE,2.5,4,M6,Z,11.1,8.2,9.8,29,225,,
2009,NISSAN,TITAN,CAMIONNETTE - ORDINAIRE,5.6,8,A5,X,18.5,13.5,16.2,17,373,,
2009,NISSAN,TITAN 4X4,CAMIONNETTE - ORDINAIRE,5.6,8,A5,X,19.5,14.1,17.0,17,391,,
2009,NISSAN,VERSA,INTERMÉDIAIRE,1.8,4,A4,X,9.8,7.4,8.7,32,200,,
2009,NISSAN,VERSA,INTERMÉDIAIRE,1.8,4,AV,X,8.7,7.2,8.0,35,184,,
2009,NISSAN,VERSA,INTERMÉDIAIRE,1.8,4,M6,X,9.2,7.5,8.4,34,193,,
2009,NISSAN,XTERRA 4X4,VUS,4.0,6,A5,X,16.2,11.9,14.2,20,327,,
2009,NISSAN,XTERRA 4X4,VUS,4.0,6,M6,X,15.1,12.0,13.7,21,315,,
2009,PONTIAC,G3 WAVE,COMPACTE,1.6,4,A4,X,9.5,7.0,8.3,34,191,,
2009,PONTIAC,G3 WAVE,COMPACTE,1.6,4,M5,X,9.2,6.8,8.1,35,186,,
2009,PONTIAC,G3 WAVE 5,SOUS-COMPACTE,1.6,4,A4,X,9.5,7.0,8.3,34,191,,
2009,PONTIAC,G3 WAVE 5,SOUS-COMPACTE,1.6,4,M5,X,9.2,6.8,8.1,35,186,,
2009,PONTIAC,G5,SOUS-COMPACTE,2.2,4,A4,X,10.0,7.1,8.7,32,200,,
2009,PONTIAC,G5,SOUS-COMPACTE,2.2,4,M5,X,9.7,7.0,8.5,33,196,,
2009,PONTIAC,G5 XFE,SOUS-COMPACTE,2.2,4,M5,X,9.3,6.5,8.0,35,184,,
2009,PONTIAC,G6,COMPACTE,2.4,4,A4,X,10.9,7.8,9.5,30,219,,
2009,PONTIAC,G6,COMPACTE,2.4,4,AS6,X,10.8,7.1,9.1,31,209,,
2009,PONTIAC,G6,COMPACTE,3.5,6,A4,X,13.2,8.6,11.1,25,255,,
2009,PONTIAC,G6,COMPACTE,3.5,6,AS4,X,13.7,9.0,11.6,24,267,,
2009,PONTIAC,G6,COMPACTE,3.6,6,AS6,X,13.7,9.3,11.7,24,269,,
2009,PONTIAC,G6 CONVERTIBLE,COMPACTE,3.5,6,AS4,X,13.7,9.0,11.6,24,267,,
2009,PONTIAC,G6 CONVERTIBLE,COMPACTE,3.9,6,AS4,X,15.4,10.5,13.2,21,304,,
2009,PONTIAC,G6 FFV,COMPACTE,3.5,6,A4,X,12.2,8.0,10.3,27,237,,
2009,PONTIAC,G6 FFV,COMPACTE,3.5,6,A4,E,16.5,10.7,13.9,20,222,,
2009,PONTIAC,G6 FFV,COMPACTE,3.5,6,AS4,X,12.9,8.8,11.0,26,253,,
